time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-11-07 07:00:42.620 UTC, ,125,3165973,1056,20008,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14063592,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:01:42.643 UTC, ,125,3165973,1056,20008,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14063592,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:02:42.663 UTC, ,125,3165973,1056,20008,112, ,4, ,22, , , , , , , , , ,4,4, , , ,2,2,6, ,1, , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14063592,-1, , , , , , ,230, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,15, ,209, , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:03:42.684 UTC, ,125,3165973,1056,20008,112, ,4, ,21, , , , , , , , , ,4,4, , , ,2,2,6, ,1, , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15051472,-1, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,17, ,252, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:04:42.703 UTC, ,125,3165973,1056,20008,112, ,4, ,21, , , , , , , , , ,4,4, , , ,2,2,6, ,1, , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15051472,-1, , , , , , ,221, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,14, ,201, , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:05:42.711 UTC, ,125,3165973,1056,20008,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15051472,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:06:42.732 UTC, ,125,3165973,1056,20008,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15437472,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:07:42.752 UTC, ,125,3165973,1056,20008,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15437472,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:08:42.773 UTC, ,125,3165973,1056,20008,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15437472,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:09:42.795 UTC, ,125,3165973,1056,20008,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15823408,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:10:28.167 UTC, ,125,3165861,1056,20008, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,12496,6, ,10471, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510035641362,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15823408,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:29:42.189 UTC, ,125,3159181,1056,13328, , ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,35,13, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , ,4,300, , , , , , , , , , , , , , , , , , , , , , , , ,1510039781814,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24839832,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:29:51.427 UTC, ,125,3165877,1056,20024, , ,4, ,4,1,0.25, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510039781814,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , ,1,11210,5, , , , , , , , , , ,24839832,-1, , , , , , ,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:35:50.382 UTC, ,125,3159181,1056,13328, , ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,35,13, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , ,4,300, , , , , , , , , , , , , , , , , , , , , , , , ,1510040149999,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24807952,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:36:50.395 UTC, ,125,3165989,1056,20024,112, ,4, ,13,1,0.08, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510040149999,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , ,1,11210,5, , , , , , , , , , ,24807952,-1, , , , , , ,300, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:37:50.419 UTC, ,125,3165989,1056,20024,112, ,4, ,6, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510040149999,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24807952,-1, , , , , , ,162, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,160, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 07:38:33.052 UTC, ,125,3165877,1056,20024, , ,4, ,2, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510040149999,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24807952,-1, , , , , , ,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 08:40:11.494 UTC, ,125,3159261,1056,13328,80, ,3,1,28,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,35,13, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , ,4,300, , , , , , , , , , , , , , , , , , , , , , , , ,1510044011108,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24813504,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 08:40:53.479 UTC, ,125,3165877,1056,20024, , ,4, ,12,1,0.08, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510044011108,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , ,1,11210,5, , , , , , , , , , ,24813504,-1, , , , , , ,380, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, ,369, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 10:11:55.691 UTC, ,125,3159181,1056,13328, , ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,35,13, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , ,4,300, , , , , , , , , , , , , , , , , , , , , , , , ,1510049515302,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24195592,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 10:11:58.438 UTC, ,125,3159181,1056,13328, , ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,1, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510049515302,3145728, , , ,1,0, , , ,1, , , ,3, , , , ,1,1, , , , , , ,4096,2, , , , , , , , , , ,24877160,-1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 10:25:54.507 UTC, ,125,3159181,1056,13328, , ,3,1,28,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,35,13, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , ,4,300, , , , , , , , , , , , , , , , , , , , , , , , ,1510050354018,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24808416,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 10:25:59.305 UTC, ,125,3165877,1056,20024, , ,4, ,3,1,0.33, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510050354018,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , ,1,11210,5, , , , , , , , , , ,24808416,-1, , , , , , ,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 10:49:01.672 UTC, ,125,3159181,1056,13328, , ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,35,13, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , ,4,300, , , , , , , , , , , , , , , , , , , , , , , , ,1510051741270,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24217808,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 10:49:33.099 UTC, ,125,3165877,1056,20024, , ,4, ,14,1,0.07, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510051741270,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , ,1,11210,5, , , , , , , , , , ,24899904,-1, , , , , , ,447, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, ,436, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 10:49:40.405 UTC, ,125,3159181,1056,13328, , ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,35,13, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , ,4,300, , , , , , , , , , , , , , , , , , , , , , , , ,1510051780048,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24871480,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 10:49:45.536 UTC, ,125,3159181,1056,13328, , ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,1, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510051780048,3145728, , , ,1,0, , , ,1, , , ,3, , , , ,1,1, , , , , , ,4096,2, , , , , , , , , , ,24871480,-1, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 10:59:01.352 UTC, ,125,3159181,1056,13328, , ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,35,13, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , ,4,300, , , , , , , , , , , , , , , , , , , , , , , , ,1510052340916,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24884784,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 10:59:12.657 UTC, ,125,3165877,1056,20024, , ,4, ,4,1,0.25, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510052340916,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , ,1,11210,5, , , , , , , , , , ,24884784,-1, , , , , , ,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 11:29:49.199 UTC, ,125,3159181,1056,13328, , ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,35,13, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , ,4,300, , , , , , , , , , , , , , , , , , , , , , , , ,1510054188797,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24743896,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 11:30:49.211 UTC, ,125,3165989,1056,20024,112, ,4, ,12,1,0.08, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510054188797,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , ,1,11210,5, , , , , , , , , , ,24743896,-1, , , , , , ,286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, ,275, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 11:31:49.245 UTC, ,125,3165989,1056,20024,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510054188797,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24743896,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 11:32:49.291 UTC, ,125,3165989,1056,20024,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510054188797,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24743896,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 11:32:59.880 UTC, ,125,3165877,1056,20024, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510054188797,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25425464,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 12:19:37.532 UTC, ,125,3159261,1056,13328,80, ,3,1,28,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,35,13, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , ,4,300, , , , , , , , , , , , , , , , , , , , , , , , ,1510057177108,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24885192,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 12:19:42.387 UTC, ,125,3165877,1056,20024, , ,4, ,3,1,0.33, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510057177108,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , ,1,11210,5, , , , , , , , , , ,24885192,-1, , , , , , ,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 12:21:55.763 UTC, ,125,3159181,1056,13328, , ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,35,13, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , ,4,300, , , , , , , , , , , , , , , , , , , , , , , , ,1510057315313,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24831488,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 12:22:55.794 UTC, ,125,3165989,1056,20024,112, ,4, ,11,1,0.09, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510057315313,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , ,1,11210,5, , , , , , , , , , ,24831488,-1, , , , , , ,345, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, ,335, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
